cases.0.samples.0.sample_id	cases.0.samples.0.submitter_id	cases.0.submitter_id	file_name	id
e9a0e4d7-a0da-4184-9736-1642fd8c1668	TCGA-DC-6681-01A	TCGA-DC-6681	17275b88-afa8-4010-a5a3-641382f3a1cf.htseq.counts.gz	0dae99b2-3cde-42e3-aabb-e0cc195a397c
83c430d6-3f3f-49db-ba30-98ee696744c1	TCGA-AG-3742-11A	TCGA-AG-3742	b62e353e-4ebe-4e0c-a7e7-877bf32fc36d.htseq.counts.gz	bc753c8c-d81d-4add-b4a1-6ef970e325fd
1c6b4d7e-4a1d-4a20-92d6-2d2181d79de6	TCGA-CI-6624-01C	TCGA-CI-6624	d8a25d7b-ac92-4600-b3bf-7c23fc894268.FPKM-UQ.txt.gz	8f9cca45-3840-41e1-8cc4-09d6b68f769e
92c82bdb-5682-4bd8-b472-db526241f9d9	TCGA-AG-3732-01A	TCGA-AG-3732	62e6035d-ecca-4e98-a1c4-4663be031c56.FPKM.txt.gz	00a137ad-22a5-457f-93c5-c56cf902e3d4
37ad61ea-96d1-40f1-b77a-56408e4243ea	TCGA-AZ-4684-01A	TCGA-AZ-4684	3388b247-719d-41d6-a600-83abd6bd6204.FPKM-UQ.txt.gz	6bc6bdac-a061-4069-8190-81ad26c098e6
78eecddd-e0d2-4f8a-821a-7e412f92e754	TCGA-CK-5912-01A	TCGA-CK-5912	b26f9ac5-9100-4530-8582-11ab9dbfd669.FPKM.txt.gz	1e72d9d1-2766-4ec3-8f35-24925ea5eb1d
94d25554-2c1b-4646-9a93-c94e6804b6cc	TCGA-A6-2678-11A	TCGA-A6-2678	95e726db-5ccc-4836-a2ae-7feaddaf9f1b.htseq.counts.gz	970b7961-c998-4b9f-9fb0-ec457c20a49a
2f8c3637-979d-435f-a5f5-1944ce775e15	TCGA-EI-6884-01A	TCGA-EI-6884	4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.FPKM-UQ.txt.gz	4db06ca5-1fbd-4194-864a-e4abec9e3a8f
d110288a-8493-42b3-8849-5fe0408e1f8d	TCGA-CI-6623-01B	TCGA-CI-6623	cc81a268-ece2-42e7-97b0-f3ba7ad47508.FPKM.txt.gz	020230a7-4baf-4951-812b-bc91346ab5a2
e760dbde-9763-45bf-8927-45d7c78c86dd	TCGA-AF-2687-01A	TCGA-AF-2687	b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.FPKM.txt.gz	c2fb41ec-752c-4d1b-b87c-2a81af8aa380
054d1611-7954-42f7-8bca-34b3100d73fc	TCGA-F5-6810-01A	TCGA-F5-6810	7d1be289-a771-46ec-a5d0-26a2981f7b66.FPKM.txt.gz	7b4c7f79-0435-496d-8168-3dbf8bd0327b
a20f4cc7-2b64-415a-8cdc-26d575a2299f	TCGA-EF-5831-01A	TCGA-EF-5831	0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM.txt.gz	ce8d3478-00e4-48e1-afa3-7d7754545e15
c48c1ad2-c8eb-4e7c-a491-1cf59a47ef86	TCGA-EI-6885-01A	TCGA-EI-6885	4164585c-16ab-4133-95fe-0fb1ec1837b3.htseq.counts.gz	be822c24-1e54-4ee8-b765-c713e185374a
c48c1ad2-c8eb-4e7c-a491-1cf59a47ef86	TCGA-EI-6885-01A	TCGA-EI-6885	4164585c-16ab-4133-95fe-0fb1ec1837b3.FPKM.txt.gz	3bf97fb9-9e14-4fea-8c3a-46b4caa9e67a
769636c2-faba-47fe-b2a0-c95693252d06	TCGA-AF-2690-01A	TCGA-AF-2690	6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.htseq.counts.gz	911f9d5b-bf50-40d5-88d7-7fc1458be036
96e312dc-ddea-4d52-8948-1bd0e2171767	TCGA-DY-A1DG-01A	TCGA-DY-A1DG	5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.FPKM.txt.gz	10cbe6cd-c5ac-4044-ae95-bc29689dfd26
e9a0e4d7-a0da-4184-9736-1642fd8c1668	TCGA-DC-6681-01A	TCGA-DC-6681	17275b88-afa8-4010-a5a3-641382f3a1cf.FPKM-UQ.txt.gz	2840cc3c-f7fa-4a5f-a123-7e0eb186b157
019736e0-3672-4aa7-a00d-891bdd1f7f5c	TCGA-G4-6309-01A	TCGA-G4-6309	d64dbed4-65e5-4a19-ac6b-d8e7a06169da.htseq.counts.gz	ffbe7115-06be-4592-91d0-3dad62e3c73a
8c017c53-ba54-44e3-9657-e6354849a2dc	TCGA-AA-3655-11A	TCGA-AA-3655	3793cde5-8027-46ad-9003-6a9a43076764.htseq.counts.gz	3625bc4a-55e6-45a9-b198-ce0d5fa62eea
b85efaf6-8cb4-4929-b29e-4655c107f61a	TCGA-A6-5656-01A	TCGA-A6-5656	bf4c7278-d90c-497e-97af-cc9c68ca1525.FPKM.txt.gz	eca3ab2f-ccf6-4459-8ad4-054ad2e5ed5f
bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	TCGA-AA-3518	988eba37-1b57-4740-b0ba-9491b57421ab.FPKM-UQ.txt.gz	54774454-c99f-4a1b-8155-9de2d9889401
a3d5af60-a1f3-4345-ace3-c000367aecc0	TCGA-D5-6926-01A	TCGA-D5-6926	a58a7a42-4dda-46cc-a9ec-4a3ca597d972.FPKM.txt.gz	ea828419-d095-4607-967c-3206e2c98c13
f7c33a3a-f7e2-4827-97ea-b0a2921dec08	TCGA-DM-A1D8-01A	TCGA-DM-A1D8	e4a20e3d-51ce-41a1-b200-0dcbfd01e674.FPKM-UQ.txt.gz	e8f3c2d9-7c4c-4ef6-94e1-05cdfa9d2f34
8537633b-6426-4b66-a2a3-fa942eedf01b	TCGA-AA-A02Y-01A	TCGA-AA-A02Y	36f45f98-2390-4c73-aa64-079e175034c6.FPKM.txt.gz	cf47c1ee-1b5e-44d1-90e0-1bd580950efe
b58fb743-7eab-4021-95fb-1981fa522ccf	TCGA-AA-3531-01A	TCGA-AA-3531	708a16a3-7a5e-4e27-b06b-4c3c308b11fe.FPKM.txt.gz	77c1790b-ad64-435e-9f4a-fe739b11300e
b09f0a46-e2bb-49e7-b1a6-5d684cf9a47d	TCGA-G4-6323-01A	TCGA-G4-6323	49db2bf9-49aa-41d3-ae5d-3aaa26ff40fb.FPKM.txt.gz	2968240f-c216-4577-98ba-11950f5125f8
c1a72c32-2588-4d38-a634-ed1868dc9969	TCGA-CM-6169-01A	TCGA-CM-6169	65ec87f8-ca6b-4b47-9700-ef1b67589dec.htseq.counts.gz	799ad455-0b7a-49d0-a1a6-af65149cbcab
73e8948f-809c-4fb4-8174-caaa7f202f76	TCGA-DM-A288-01A	TCGA-DM-A288	dac5d05e-c693-4dd3-b06f-faba625b5f18.htseq.counts.gz	8703691e-5e80-4f8f-a15d-4f239941977c
a2412f6f-324e-4ef2-bd46-0d33596a033b	TCGA-AZ-4682-01B	TCGA-AZ-4682	11586a7f-5148-4b6b-b431-686b907f8df9.FPKM.txt.gz	5483a22f-4cdf-4ba2-b53b-c7563a97a423
f3b63187-eeba-40e4-b630-d5b534037b33	TCGA-EI-6506-01A	TCGA-EI-6506	857c670d-8322-4648-a3de-8279a9d015b7.htseq.counts.gz	7516a33f-2b76-4fed-b6b4-7393cbddab2c
833678a6-4723-4a28-9470-d3d94f169828	TCGA-AF-2689-11A	TCGA-AF-2689	f0a04747-87cb-4c5f-9916-3651b633189a.FPKM.txt.gz	d20cca21-0bc8-4a22-bed2-05a24bc6dc5d
baa29aee-e36f-417a-9f72-b70d9c8d47ed	TCGA-DM-A1HA-01A	TCGA-DM-A1HA	9c2cd1ea-6106-46c6-9966-5e9f4de8665e.FPKM.txt.gz	ca659c1b-7f25-4c8e-ad10-72eb356c3a3b
71e604ba-4ebd-44e9-84bf-5ef09c37bb67	TCGA-F4-6806-01A	TCGA-F4-6806	97675f21-ce94-4e7c-bc46-179cc2903bf3.htseq.counts.gz	1eb9fc2c-7cf0-4083-a4db-c2a93ae73ba9
844a9153-02d7-473e-a371-85b9d63c642d	TCGA-A6-6651-01A	TCGA-A6-6651	a202e636-8c19-4ce8-9902-bdd7be7a3447.FPKM-UQ.txt.gz	f1b8e930-5aa8-47db-b3ee-27a7dd08f22c
d67fc406-7974-433e-896d-57197eced52b	TCGA-A6-6141-01A	TCGA-A6-6141	c41b924e-d405-4501-a981-1c04d70a841e.htseq.counts.gz	9e8391e3-ad4b-4c3b-a3b0-491f0e7f70bc
65eb6269-3250-49d1-89e3-bbee5519bd45	TCGA-D5-5540-01A	TCGA-D5-5540	02ddfa3d-13b3-4624-994d-62e740fa4a3d.FPKM-UQ.txt.gz	41dd84a9-9229-4a81-9eec-d62db83757fe
df310e3e-d633-4f03-af1c-861e453e22cc	TCGA-G4-6628-01A	TCGA-G4-6628	bb8a0f58-11e6-49dd-bdeb-0b7eb2fb05fc.htseq.counts.gz	9267db79-d1ff-447a-92fc-bb5a24162c02
6a3170a2-0064-44eb-a247-4712d6a85c9b	TCGA-F4-6805-01A	TCGA-F4-6805	2b5f6764-5a5b-47dc-b0f8-7a548bab2e26.FPKM.txt.gz	06b340e4-3022-45fe-9253-07ff4a25db7a
73b6994e-c9bf-41a8-a455-17d7be309a9f	TCGA-A6-2684-01A	TCGA-A6-2684	c14f98e2-8e9b-49f4-a244-3d06c6cb7126.FPKM-UQ.txt.gz	dca0abdc-f46d-4e0d-abb6-e29b48a0187f
139cd85f-9a93-421f-8782-78ac917b97e6	TCGA-G4-6625-01A	TCGA-G4-6625	9f43c5bf-0fc1-4339-81a2-1d315d6940e7.htseq.counts.gz	3f62d79d-a8b2-42d2-93a3-612a1f3dd51f
d412011f-061c-43d6-8fa7-f917da658aff	TCGA-CA-6717-01A	TCGA-CA-6717	17c88994-9e8e-4f16-8c41-34e98a0d8c52.htseq.counts.gz	8736ed27-2141-48d9-b677-b1a0e14d4b50
1aba77ba-8c2c-4060-83e8-fb3bdd2270aa	TCGA-F4-6809-01A	TCGA-F4-6809	eb2347cc-da91-4f84-a56f-ebc759d22915.FPKM-UQ.txt.gz	8659bd81-eed5-46c7-922e-f0661b230683
5747e3d1-3c16-4c85-be2e-bfab9584d61b	TCGA-CA-5255-01A	TCGA-CA-5255	f1038bc1-954d-4476-8abe-85093c206a5d.htseq.counts.gz	cf7ced35-7e29-4bdc-92e7-b56c315c54eb
5673c112-6eb1-41b3-a797-c9ffff67632c	TCGA-D5-6932-01A	TCGA-D5-6932	42c56861-1c90-41e0-a5d5-324e5fd80ea8.htseq.counts.gz	99bdb6a4-2d12-4e4b-bfd7-79d94f7783b1
1cdee84f-33d8-4836-b569-5b157aec38e5	TCGA-AM-5820-01A	TCGA-AM-5820	751f84dc-7c2d-417a-bc1f-6d5771f6f09f.FPKM.txt.gz	3f27e2cf-6b3d-4e8c-a012-213a6e6668ff
e0766706-baf6-4009-833e-6c3b0b9543ce	TCGA-DM-A280-01A	TCGA-DM-A280	b4569515-17c7-4029-9c84-52aa7e1a7d2a.FPKM-UQ.txt.gz	a10705aa-b709-4fea-b494-1f5d4b121302
cd591147-3d00-4f87-bd90-53dd9ff830f7	TCGA-NH-A5IV-01A	TCGA-NH-A5IV	7a0818ac-0f38-4e44-87da-55d812e447cd.FPKM-UQ.txt.gz	0a921ea7-dee8-4203-942a-9fa731420895
1a552953-755f-430b-8556-a06cc82753d3	TCGA-5M-AAT5-01A	TCGA-5M-AAT5	b3766385-e86d-45fc-8baa-61162749feff.FPKM.txt.gz	11b4acb9-b916-4240-a80c-bd196bdd8270
0b58159a-ab85-4baa-b83e-55a8d080a3c5	TCGA-A6-5662-01A	TCGA-A6-5662	b0556a60-d6c1-417a-96c0-a861eb45f95d.FPKM-UQ.txt.gz	76d32d2b-0627-4696-949e-43af625da209
a111b68c-b45c-4cfc-9733-9dd140e81419	TCGA-A6-6648-01A	TCGA-A6-6648	07d449a4-27ec-4f3f-a922-25fb777d37a7.FPKM-UQ.txt.gz	790426b2-ae55-49bb-8f7a-9ed7f1627db6
df80b5ed-3ce8-4b06-978e-f972f659d206	TCGA-F4-6459-01A	TCGA-F4-6459	37e498a7-b147-4c38-a3f5-ed283d57f97a.htseq.counts.gz	2fd9788b-9efd-44b0-b9a4-82b32118f85f
bd1b094f-a681-42de-8a95-63f7e41b087f	TCGA-AF-A56K-01A	TCGA-AF-A56K	de2302aa-2199-4009-9b0a-9622f1870efc.FPKM.txt.gz	b5294a21-9cbc-4257-a724-ebe00ac62f6f
5ce13336-702f-4358-b74b-dba1cfb36077	TCGA-A6-5667-11A	TCGA-A6-5667	b41e03d7-e756-4eb9-9f6e-100164d981d2.htseq.counts.gz	ecc165ac-9f0a-4d7e-90fb-c0fe12909723
010eccdb-0d4b-4808-b210-8c462ad05925	TCGA-CM-6678-01A	TCGA-CM-6678	6947d9d0-2d4f-444e-889f-7dafccb67251.htseq.counts.gz	20d10762-9bd6-4974-92f8-58ed0159d3a9
ea9e7e8c-4151-4cfc-8631-5880c6f1a21f	TCGA-CK-4951-01A	TCGA-CK-4951	fa73bdce-67fb-42aa-883f-635f0e7bcdc6.FPKM.txt.gz	ee11dc8f-aa8e-49ae-9121-8ce211752f2e
ff1f5513-8463-4b1e-b254-72d9e0863d35	TCGA-CM-6168-01A	TCGA-CM-6168	ef4fdb47-ab17-4055-b8a5-ec3c2a4b7041.FPKM-UQ.txt.gz	c9d43475-909e-4de6-85e5-af1860775243
a545fb9a-c386-4a80-9a25-660dc4f62904	TCGA-CM-4744-01A	TCGA-CM-4744	1f5ff5c6-64a8-4214-b304-634aae40202a.htseq.counts.gz	52c313fc-4682-47a9-a596-ed814d65fa25
ea9e7e8c-4151-4cfc-8631-5880c6f1a21f	TCGA-CK-4951-01A	TCGA-CK-4951	fa73bdce-67fb-42aa-883f-635f0e7bcdc6.htseq.counts.gz	b27da518-d023-4f9c-a9ab-5cd68ee37870
b7e4daef-b24b-45c0-8f9d-21bcf46d9c9a	TCGA-4T-AA8H-01A	TCGA-4T-AA8H	1cbb39ca-efbf-4080-bd32-1b76006394a8.FPKM.txt.gz	2585d03c-13d8-43fb-8418-8e02e04019fd
1cd9614d-c2eb-4146-a4ff-adefcdad7315	TCGA-AZ-4323-01A	TCGA-AZ-4323	a3f88a5d-7169-465b-bb80-e5999590681c.FPKM-UQ.txt.gz	0d3e0e53-629d-4870-9fbd-c5aa91972993
2913b2f9-5f05-4e40-a1e7-7d5f1e17d6ab	TCGA-G4-6626-01A	TCGA-G4-6626	cecce47d-5d1a-4473-bf62-48b9bf602534.FPKM-UQ.txt.gz	d9888748-a509-4507-aaa7-97728064abaf
76785e44-fd29-4077-8fbe-17214933e1be	TCGA-DM-A1DA-01A	TCGA-DM-A1DA	b9134508-ab9b-41ef-b6e3-745b85353a55.FPKM-UQ.txt.gz	4e1fa13d-22dd-4f9a-b281-148cd3b75edc
b85efaf6-8cb4-4929-b29e-4655c107f61a	TCGA-A6-5656-01A	TCGA-A6-5656	bf4c7278-d90c-497e-97af-cc9c68ca1525.htseq.counts.gz	17257e26-969c-49f5-abb2-ea6ca54f0a69
475f161c-2f7f-43a2-b187-de6038752f39	TCGA-AZ-4313-01A	TCGA-AZ-4313	6b047efa-258a-430a-909b-356c7c928864.FPKM-UQ.txt.gz	aff96cd7-8dcd-4555-9e6c-4eb3628040d0
a657afdb-5322-454f-8dd7-8397291401c5	TCGA-AA-3514-01A	TCGA-AA-3514	e2bdca76-7bc5-4143-a6f6-3c6642425c65.FPKM-UQ.txt.gz	b85de62c-b0aa-456d-9de6-2439a5cfd788
5f481013-8a19-4a85-9426-874f21cf2bf8	TCGA-A6-5665-11A	TCGA-A6-5665	f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.FPKM.txt.gz	4fbb907a-c881-49d4-8903-5bccee808a16
115e6be9-dd9a-4137-8a5c-821ff7860a8f	TCGA-F4-6461-01A	TCGA-F4-6461	2d5fbcf8-4347-4787-b04d-e84c88316776.htseq.counts.gz	7d560f54-fa24-429d-a51d-5c7d431c38bf
615fdee9-637e-45c6-8909-36b9201a8eb7	TCGA-A6-A566-01A	TCGA-A6-A566	f3895ae4-1228-49b3-9342-3c3b86cb5243.FPKM-UQ.txt.gz	dd31e6f8-9243-4fed-81b1-3f3f49589b48
df80b5ed-3ce8-4b06-978e-f972f659d206	TCGA-F4-6459-01A	TCGA-F4-6459	37e498a7-b147-4c38-a3f5-ed283d57f97a.FPKM.txt.gz	4bd858ca-9ffb-4efb-8cbd-cc7f09bb61f4
8365e423-d76a-4903-a90d-5332e019ee7c	TCGA-A6-2685-11A	TCGA-A6-2685	70f99dbf-42bc-439c-b562-c51b8e54234e.FPKM-UQ.txt.gz	1d9409f0-69f9-48bc-9416-b0ddd2c6fd22
dc23bafb-2cfb-4c1b-9e66-b9cab22ae855	TCGA-AZ-6601-01A	TCGA-AZ-6601	c3f9ba64-6946-45d4-984d-b33ef2589603.htseq.counts.gz	d14ead6c-67ab-40df-8306-c3b24450f38b
6839316d-c22d-49a3-ad47-91584d584e83	TCGA-CI-6621-01A	TCGA-CI-6621	0f5dfd08-9300-4d9a-b9fe-04bf86c9b743.htseq.counts.gz	7aa21b5c-341d-46e8-afd8-02eb625d09c5
8529d29d-697e-4d1e-a76b-b953d5795468	TCGA-AF-5654-11A	TCGA-AF-5654	7ca62ab7-7efd-44bc-b08b-93c27792ad24.FPKM.txt.gz	4d787f12-5c0f-4a1e-84a0-70b4857bf5fd
61221bbc-7293-460f-b17e-ff99e2e69752	TCGA-F5-6811-01A	TCGA-F5-6811	f0e2b6de-98ff-4f37-8b09-a6caccd0f0e3.htseq.counts.gz	c2f0ecc2-ceff-4c0a-b43c-e7af3a8fe64c
c5ac5111-575a-4084-ab76-86e87cc7a9b0	TCGA-DC-6156-01A	TCGA-DC-6156	f042c745-5531-4011-b868-0729d28c1ea8.FPKM-UQ.txt.gz	c80dcd19-8e7a-4301-9717-194359a563b5
b3e71a0b-b6bd-499c-978f-1ee61d3f0dd0	TCGA-DY-A0XA-01A	TCGA-DY-A0XA	037bb811-58ff-45ba-9707-f4c11d05d333.FPKM-UQ.txt.gz	cf0cedce-111c-43e8-92d3-63afcc090ede
8fa7105d-aba3-49e4-bbc0-083c547f3449	TCGA-CM-5863-01A	TCGA-CM-5863	0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0.FPKM-UQ.txt.gz	2f128431-5bc1-45df-9a83-36c8d1bec420
8d3db68e-1414-43cc-a569-17ec2b7c9450	TCGA-AA-3520-11A	TCGA-AA-3520	938e4a22-7ed8-4b09-aa65-0cd737beee31.FPKM.txt.gz	f9672769-ed82-4f40-b6d3-7e4f51f8e636
b534999a-a60d-4da7-a152-90ce37df4ce0	TCGA-D5-5541-01A	TCGA-D5-5541	079e4d43-d129-4ad1-b5b6-7a798f440792.htseq.counts.gz	25faab17-ab65-4ae9-a7b5-3111e5369d62
e312aa23-66f6-48b0-90ab-d5e9672dc654	TCGA-CM-6161-01A	TCGA-CM-6161	4f89b1c6-b0a3-4739-a77c-2458e6d45351.htseq.counts.gz	6f85a911-614e-4e07-91c4-39c1a777bb40
07a8c609-d838-4571-8d74-81e7083cbd76	TCGA-D5-5538-01A	TCGA-D5-5538	d9a7bb79-e262-4976-aa25-26cb9baa2c99.FPKM.txt.gz	8679d517-8ebf-41b8-b273-ad9c15f93ea2
50bbd9fa-46dd-4ead-8655-4de6e929c21b	TCGA-AG-3592-01A	TCGA-AG-3592	e0163d0b-1f4e-4f15-b6c2-754b883e28c4.FPKM-UQ.txt.gz	8be6fc47-0383-4b2e-ad2a-cf160e96ea11
bae679a7-74fa-47ad-834e-48a867609ddd	TCGA-DC-6682-01A	TCGA-DC-6682	5a53d4a4-d07a-4818-84e8-094440e3a55e.FPKM.txt.gz	0501cb94-8a80-4451-a4dd-e98abf37463f
3ca7589a-e887-4da2-8d59-19fe5963ac21	TCGA-AF-2692-01A	TCGA-AF-2692	3141820b-ef93-421e-b2dc-aef412eed11a.htseq.counts.gz	54d98701-bdd5-43a5-a4d0-29700ddde242
a8842edf-cfc6-4e71-ba55-4584b51e540e	TCGA-EI-7004-01A	TCGA-EI-7004	47d77ed8-b694-4193-9bb9-474899eb643c.htseq.counts.gz	d0e09acb-32bc-4fe7-b151-7cd5af5e9dc8
2ee11f62-620f-4d38-a594-fd9d68b03cd0	TCGA-AF-4110-01A	TCGA-AF-4110	81dacb41-5fc0-4176-8766-35f83ca3501b.FPKM.txt.gz	cad459d9-db3f-4a07-a0c6-19de194c1356
a08a26d6-153c-4e79-a4cc-dbbe1620dc8f	TCGA-CM-4751-01A	TCGA-CM-4751	058ac81a-3b90-4e7d-8f7b-9c34fbc77997.FPKM.txt.gz	b416244d-4f7a-4a8c-b966-fecd68328862
b3f9b9ae-1dda-4e22-81b5-b2cbd6369e38	TCGA-AA-3534-11A	TCGA-AA-3534	de808f1a-676c-4bda-afcb-bf61577324f7.FPKM.txt.gz	3775096d-c488-45b5-a1d4-7db3e9fb003e
0c55b3b3-4008-4dbe-9a6a-bd0a5e13feae	TCGA-AH-6644-01A	TCGA-AH-6644	5f3a025d-0777-49a5-b2bb-750587635b50.htseq.counts.gz	1a86a0bf-58e5-4080-aa86-8015f2bc487a
519d24aa-66f3-4c71-887d-ab6211527f7f	TCGA-G5-6641-01A	TCGA-G5-6641	c05b17c4-cc9a-42f3-829f-a13433ec4245.FPKM-UQ.txt.gz	fdced2cf-b3b8-4b74-ae47-fcbc99df6cff
51f9ed2e-4710-46ca-9bcd-80deeaf25409	TCGA-CL-5918-01A	TCGA-CL-5918	5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM-UQ.txt.gz	79c66088-6794-4afd-9433-4a68c63c4030
fe13b56a-9379-4a6f-ba76-3ea8aa5721ce	TCGA-G4-6297-01A	TCGA-G4-6297	569ff63b-ea1c-4189-a5e5-8c44ee670cbe.FPKM.txt.gz	b548c203-a35f-4566-963f-ce453df0d6c0
87cf1a20-2dc5-4c06-b0c4-16103be40ef0	TCGA-AA-3660-01A	TCGA-AA-3660	ae9b8c3d-6bf6-4b5c-b2f0-c9ddc334634e.FPKM-UQ.txt.gz	64e4d8b3-c06c-49e9-8b23-475d953363e2
66c10757-2011-40ae-8b77-2647785fd463	TCGA-G4-6306-01A	TCGA-G4-6306	54597194-db70-4e06-846a-1650b7562c51.FPKM.txt.gz	10806991-4ce9-42fc-8c43-cac7ea5309ac
cc8bda91-9a72-47dd-97c6-ca5e09fca229	TCGA-G4-6321-01A	TCGA-G4-6321	dd2f8e69-327d-453c-bbea-81b0bea7f977.FPKM.txt.gz	eff869e9-7601-44f1-bab7-f25cff149dd7
baac9aeb-b124-47bc-a454-4026847eb3e3	TCGA-G4-6311-01A	TCGA-G4-6311	7261b656-c79c-4581-a503-15b653e2b5d2.FPKM.txt.gz	a45858dd-1f87-467e-8b5a-30ff52d00573
a519f8a7-a83e-4e07-83aa-eed4bcd37266	TCGA-CA-6716-01A	TCGA-CA-6716	9c64a139-1417-4465-8472-b44182874b0a.FPKM-UQ.txt.gz	46cfd564-9398-4bd1-8707-8276646e01e5
a4ce3727-4506-493b-95f4-2f11ceb09ceb	TCGA-AA-3675-01A	TCGA-AA-3675	e02d06a3-99f9-49ae-b3b0-c4427951789d.FPKM.txt.gz	16668018-6fb1-4877-839f-b376ac43b541
559a6934-457d-44c7-a418-dff196995fcf	TCGA-CK-6746-01A	TCGA-CK-6746	6fc8652c-24a6-49d4-8739-12cd70d947b6.FPKM-UQ.txt.gz	7cdd2edd-bbe7-4859-ad30-9c799b71defd
40dd997d-cfdf-46f9-9c0a-f238b8d6f758	TCGA-G4-6320-01A	TCGA-G4-6320	3381f3a8-9040-4ea7-bb84-76a043f5d6b0.htseq.counts.gz	ccabd9f4-5e0e-416d-8164-608d711555bb
b9a75b12-9df0-4048-b0fe-48041361fa29	TCGA-AA-3663-11A	TCGA-AA-3663	4d45166b-ea6e-4e27-8d91-bda8135b87c8.htseq.counts.gz	1ee0a507-76b0-4359-a46c-6d3c5f281b38
807b3096-9816-41ac-8fdc-dcf12ba5b4cd	TCGA-AZ-6599-11A	TCGA-AZ-6599	a42c7fc3-4f41-4b15-b1ec-2108fa916f6a.htseq.counts.gz	c8e8ca3f-fe1a-46c6-99ca-4194e06c2da5
7628cf2b-c65a-422c-bb64-d0361de85f20	TCGA-CA-6715-01A	TCGA-CA-6715	2f906887-7836-4f24-8f97-91b10811a7c3.FPKM-UQ.txt.gz	1a7a5634-c5fb-4b7e-9369-16c5fbbc3863
afc8d98d-6e58-461b-b771-c86486f9f012	TCGA-DM-A28M-01A	TCGA-DM-A28M	99b6e196-2624-48bd-8922-d7c3af7e0d36.htseq.counts.gz	1439268f-6863-433c-8941-157b251a15dd
1aba77ba-8c2c-4060-83e8-fb3bdd2270aa	TCGA-F4-6809-01A	TCGA-F4-6809	eb2347cc-da91-4f84-a56f-ebc759d22915.htseq.counts.gz	41107222-601c-4307-8148-ba8c2f61d5cf
73e8948f-809c-4fb4-8174-caaa7f202f76	TCGA-DM-A288-01A	TCGA-DM-A288	dac5d05e-c693-4dd3-b06f-faba625b5f18.FPKM-UQ.txt.gz	ffd758e4-b98a-4619-ba59-05245133f7c2
87ffeaea-93d7-4c88-85b9-b1b29b7f8e1d	TCGA-AY-6386-01A	TCGA-AY-6386	c182c07a-224c-44b5-bf0e-9bcfaa33ecc1.htseq.counts.gz	c0b29fdf-3b89-410d-807c-fc5af6be0a05
1a4d9d59-b0dc-4045-a832-9089d3bc1d52	TCGA-CA-5796-01A	TCGA-CA-5796	31cf7af3-5576-4201-912d-5948fa2c0296.htseq.counts.gz	eb41c630-9815-442e-959f-1160d24d7952
df92851b-7dfb-4ff7-b03f-37e332496ba6	TCGA-EI-6512-01A	TCGA-EI-6512	f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.FPKM-UQ.txt.gz	1ef7c3fc-27ee-4caf-843b-e29f8062eaa2
84353925-7847-4e40-a5a2-c5be6539261f	TCGA-AD-6889-01A	TCGA-AD-6889	066a17b9-c724-4390-9a5f-d46cde556de3.htseq.counts.gz	baae0297-217b-4c2b-bde5-39a5f855b74e
4d16e41a-b100-4080-a759-1f62e54c1c91	TCGA-AD-6964-01A	TCGA-AD-6964	c71d0557-242c-46d7-8551-ca0eba56fdd9.htseq.counts.gz	bbd849c8-66e5-4abd-8af5-3b3a80fdb192
0a364a37-c8df-40f2-aaa9-3ca21c13e8ff	TCGA-EI-6509-01A	TCGA-EI-6509	3c9ca45b-1437-47f5-9853-ec3d4ab5d0b3.FPKM-UQ.txt.gz	89c06cba-69ed-45cb-978c-7b520479b18e
2f8c3637-979d-435f-a5f5-1944ce775e15	TCGA-EI-6884-01A	TCGA-EI-6884	4e2f5ec0-e96c-4e7d-bbf9-dcca3641943e.htseq.counts.gz	e0eb0d80-48ea-4535-aba0-9662e9016d37
52efbeb4-7b23-4c49-92f9-931a3eb99055	TCGA-AY-A54L-01A	TCGA-AY-A54L	799199d9-0ff7-4d58-97bd-08009f64947d.FPKM.txt.gz	60d9d8ec-13fc-49cc-b607-ed4f04ffdacc
4f38bd72-9d4a-47ac-8634-9876574e4085	TCGA-AH-6544-01A	TCGA-AH-6544	5e710091-8c1a-4698-89f6-7fabe878f104.FPKM-UQ.txt.gz	2b74c6c8-00b1-4be5-ac8c-889ad8310bad
96e312dc-ddea-4d52-8948-1bd0e2171767	TCGA-DY-A1DG-01A	TCGA-DY-A1DG	5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.htseq.counts.gz	a8e7328f-3db4-45ed-8761-a7e356ab03c2
ec4537e4-02d8-4109-a4b6-e508012274b7	TCGA-EI-6508-01A	TCGA-EI-6508	e6d40ab0-a9ee-44cd-898c-be0d0caee6af.htseq.counts.gz	c1db441a-0a0d-48e2-ac18-9b7e1e9d8516
